"","x"
"280","1"
"281","0"
"282","1"
"283","0"
"284","0"
"285","0"
"286","1"
"287","1"
"288","1"
"289","1"
"290","0"
"291","0"
"292","1"
"293","0"
"294","0"
"295","0"
"296","1"
"297","0"
"298","1"
"299","1"
"300","1"
"301","0"
"302","0"
"303","0"
"304","0"
"305","1"
"306","0"
"307","1"
"308","0"
"309","0"
"310","0"
"311","1"
"312","1"
"313","1"
"314","1"
"315","1"
"316","1"
"317","1"
"318","1"
"319","0"
"320","1"
"321","0"
"322","1"
"323","0"
"324","0"
"325","1"
"326","1"
"327","1"
"328","0"
"329","0"
"330","0"
"331","0"
"332","1"
"333","1"
"334","1"
"335","1"
"336","1"
"337","0"
"338","0"
"339","0"
"340","1"
"341","0"
"342","0"
"343","1"
"344","1"
"345","0"
"346","0"
"347","0"
"348","0"
"349","0"
"350","1"
"351","0"
"352","1"
"353","1"
"354","0"
"355","0"
"356","1"
"357","1"
"358","1"
"359","0"
"360","0"
"361","1"
"362","0"
"363","0"
"364","0"
"365","0"
"366","1"
"367","0"
"368","1"
"369","0"
"370","0"
"371","1"
"372","1"
"373","0"
"374","0"
"375","0"
"376","0"
"377","0"
"378","0"
"379","0"
"380","0"
"381","0"
"382","1"
"383","1"
"384","0"
"385","1"
"386","1"
"387","0"
"388","1"
"389","0"
"390","1"
"391","1"
"392","0"
"393","0"
"394","0"
"395","0"
"396","0"
"397","1"
"398","0"
"399","1"
"400","1"
"401","1"
"402","1"
"403","1"
"404","0"
"405","1"
"406","0"
"407","0"
"408","1"
"409","0"
"410","1"
"411","0"
"412","0"
"413","0"
"414","1"
"415","1"
"416","1"
"417","0"
"418","0"
"419","1"
"420","1"
"421","0"
"422","1"
"423","1"
"424","0"
"425","1"
"426","0"
"427","0"
"428","1"
"429","0"
"430","0"
"431","0"
"432","0"
"433","1"
"434","0"
"435","1"
"436","0"
"437","1"
"438","1"
"439","0"
"440","1"
"441","0"
"442","1"
"443","0"
"444","1"
"445","0"
"446","0"
"447","1"
"448","1"
"449","0"
"450","1"
"451","0"
"452","1"
"453","1"
"454","1"
"455","0"
"456","1"
"457","1"
"458","1"
"459","0"
"460","1"
"461","1"
"462","1"
"463","1"
"464","1"
"465","1"
"466","1"
"467","0"
"468","0"
"469","0"
"470","0"
"471","1"
"472","0"
"473","1"
"474","1"
"475","1"
"476","0"
"477","1"
"478","0"
"479","0"
"480","0"
"481","1"
"482","0"
"483","0"
"484","1"
"485","0"
"486","0"
"487","0"
"488","0"
"489","1"
"490","0"
"491","1"
"492","0"
"493","0"
"494","0"
"495","0"
"496","1"
"497","0"
"498","1"
"499","1"
"500","1"
